Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	801.4180324	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149506e+20	6.830098e-05	0	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00037	801.6805444	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149507e+20	6.830104e-05	7.217709e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00074	801.9430564	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149507e+20	6.83011e-05	7.290542e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00111	802.2055684	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149508e+20	6.830116e-05	7.3642e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00148	802.4680804	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149509e+20	6.830121e-05	7.438463e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00185	802.7305924	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.14951e+20	6.830127e-05	7.513351e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00222	802.9931044	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149511e+20	6.830133e-05	7.589106e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00259	803.2556164	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149512e+20	6.83014e-05	7.665364e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00296	803.5181284	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149514e+20	6.830146e-05	7.742428e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00333	803.7806404	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149515e+20	6.830152e-05	7.82042e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.0037	804.0431524	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149516e+20	6.830158e-05	7.898794e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00407	804.3056644	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149517e+20	6.830164e-05	7.978156e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00444	804.5681764	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149518e+20	6.830171e-05	8.058182e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00481	804.8306884	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149519e+20	6.830177e-05	8.139036e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00518	805.0932004	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.14952e+20	6.830184e-05	8.220453e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00555	805.3557124	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149521e+20	6.83019e-05	8.302757e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00592	805.6182244	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149522e+20	6.830197e-05	8.385928e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00629	805.8807364	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149523e+20	6.830204e-05	8.469602e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00666	806.1432484	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149524e+20	6.83021e-05	8.554365e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00703	806.4057604	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149526e+20	6.830217e-05	8.639652e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.0074	806.6682724	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149527e+20	6.830224e-05	8.725926e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00777	806.9307844	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149528e+20	6.830231e-05	8.813006e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00814	807.1932964	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149529e+20	6.830238e-05	8.900671e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00851	807.4558084	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.14953e+20	6.830245e-05	8.989484e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
0.00888	807.7183204	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.599888e+24	8.299679e+22	0	1.149531e+20	6.830252e-05	9.078983e+13	2.08e+20	9.057354e-10	6.47375e-07	0	2.328887e+26	2.276476e+28	
