Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1598.368	0	-1.632	5.008262e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.114024e+24	1.059084e+24	5.494013e+22	0	5.689755e+23	0.3380722	0	2.08e+20	7.893642e-10	4.28533e-07	0	2.328887e+26	2.276476e+28	
0.00037	1598.368	0	-1.632	5.008265e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.114022e+24	1.059082e+24	5.494002e+22	0	5.689777e+23	0.3380735	1.651538e+18	2.08e+20	7.893642e-10	4.28533e-07	0	2.328887e+26	2.276476e+28	
0.00074	1598.368	0	-1.632	5.008269e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.11402e+24	1.05908e+24	5.493992e+22	0	5.689799e+23	0.3380748	1.65153e+18	2.08e+20	7.893637e-10	4.285322e-07	0	2.328887e+26	2.276476e+28	
0.00111	1598.368	0	-1.632	5.008272e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.114018e+24	1.059078e+24	5.493981e+22	0	5.689821e+23	0.3380761	1.651522e+18	2.08e+20	7.893632e-10	4.285313e-07	0	2.328887e+26	2.276476e+28	
0.00148	1598.368	0	-1.632	5.008275e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.114016e+24	1.059076e+24	5.49397e+22	0	5.689843e+23	0.3380774	1.651515e+18	2.08e+20	7.893627e-10	4.285305e-07	0	2.328887e+26	2.276476e+28	
0.00185	1598.368	0	-1.632	5.008278e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.114013e+24	1.059074e+24	5.493959e+22	0	5.689865e+23	0.3380787	1.651507e+18	2.08e+20	7.893622e-10	4.285296e-07	0	2.328887e+26	2.276476e+28	
0.00222	1598.368	0	-1.632	5.008282e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.114011e+24	1.059072e+24	5.493948e+22	0	5.689887e+23	0.33808	1.6515e+18	2.08e+20	7.893617e-10	4.285288e-07	0	2.328887e+26	2.276476e+28	
0.00259	1598.368	0	-1.632	5.008285e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.114009e+24	1.05907e+24	5.493937e+22	0	5.689909e+23	0.3380814	1.651492e+18	2.08e+20	7.893611e-10	4.28528e-07	0	2.328887e+26	2.276476e+28	
0.00296	1598.368	0	-1.632	5.008288e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.114007e+24	1.059068e+24	5.493926e+22	0	5.689931e+23	0.3380827	1.651484e+18	2.08e+20	7.893606e-10	4.285271e-07	0	2.328887e+26	2.276476e+28	
0.00333	1598.368	0	-1.632	5.008292e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.114005e+24	1.059066e+24	5.493916e+22	0	5.689953e+23	0.338084	1.651477e+18	2.08e+20	7.893601e-10	4.285263e-07	0	2.328887e+26	2.276476e+28	
0.0037	1598.368	0	-1.632	5.008295e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.114002e+24	1.059063e+24	5.493905e+22	0	5.689975e+23	0.3380853	1.651469e+18	2.08e+20	7.893596e-10	4.285254e-07	0	2.328887e+26	2.276476e+28	
0.00407	1598.368	0	-1.632	5.008298e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.114e+24	1.059061e+24	5.493894e+22	0	5.689997e+23	0.3380866	1.651462e+18	2.08e+20	7.893591e-10	4.285246e-07	0	2.328887e+26	2.276476e+28	
0.00444	1598.368	0	-1.632	5.008302e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.113998e+24	1.059059e+24	5.493883e+22	0	5.690019e+23	0.3380879	1.651454e+18	2.08e+20	7.893585e-10	4.285237e-07	0	2.328887e+26	2.276476e+28	
0.00481	1598.368	0	-1.632	5.008305e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.113996e+24	1.059057e+24	5.493872e+22	0	5.690041e+23	0.3380892	1.651446e+18	2.08e+20	7.89358e-10	4.285229e-07	0	2.328887e+26	2.276476e+28	
0.00518	1598.368	0	-1.632	5.008308e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.113994e+24	1.059055e+24	5.493861e+22	0	5.690063e+23	0.3380905	1.651439e+18	2.08e+20	7.893575e-10	4.28522e-07	0	2.328887e+26	2.276476e+28	
0.00555	1598.368	0	-1.632	5.008311e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.113991e+24	1.059053e+24	5.493851e+22	0	5.690085e+23	0.3380918	1.651431e+18	2.08e+20	7.89357e-10	4.285212e-07	0	2.328887e+26	2.276476e+28	
0.00592	1598.368	0	-1.632	5.008315e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.113989e+24	1.059051e+24	5.49384e+22	0	5.690107e+23	0.3380931	1.651424e+18	2.08e+20	7.893565e-10	4.285203e-07	0	2.328887e+26	2.276476e+28	
0.00629	1598.368	0	-1.632	5.008318e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.113987e+24	1.059049e+24	5.493829e+22	0	5.690129e+23	0.3380944	1.651416e+18	2.08e+20	7.893559e-10	4.285195e-07	0	2.328887e+26	2.276476e+28	
0.00666	1598.368	0	-1.632	5.008321e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.113985e+24	1.059047e+24	5.493818e+22	0	5.690151e+23	0.3380957	1.651408e+18	2.08e+20	7.893554e-10	4.285186e-07	0	2.328887e+26	2.276476e+28	
