Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.007438e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128852e+24	1.128852e+24	7.65041e+10	0	5.54148e+23	0.3292621	0	2.08e+20	8.814732e-14	5.96732e-19	0	2.328887e+26	2.276476e+28	
0.00037	1600	0	0	5.007441e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.12885e+24	1.12885e+24	7.650395e+10	0	5.541503e+23	0.3292634	1.725085e+18	2.08e+20	8.814732e-14	5.96732e-19	0	2.328887e+26	2.276476e+28	
0.00074	1600	0	0	5.007445e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128847e+24	1.128847e+24	7.650379e+10	0	5.541526e+23	0.3292648	1.725077e+18	2.08e+20	8.814726e-14	5.967308e-19	0	2.328887e+26	2.276476e+28	
0.00111	1600	0	0	5.007448e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128845e+24	1.128845e+24	7.650364e+10	0	5.541549e+23	0.3292661	1.725068e+18	2.08e+20	8.81472e-14	5.967296e-19	0	2.328887e+26	2.276476e+28	
0.00148	1600	0	0	5.007452e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128843e+24	1.128843e+24	7.650348e+10	0	5.541572e+23	0.3292675	1.72506e+18	2.08e+20	8.814714e-14	5.967284e-19	0	2.328887e+26	2.276476e+28	
0.00185	1600	0	0	5.007455e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.12884e+24	1.12884e+24	7.650333e+10	0	5.541595e+23	0.3292689	1.725052e+18	2.08e+20	8.814708e-14	5.967272e-19	0	2.328887e+26	2.276476e+28	
0.00222	1600	0	0	5.007458e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128838e+24	1.128838e+24	7.650317e+10	0	5.541618e+23	0.3292702	1.725044e+18	2.08e+20	8.814702e-14	5.967259e-19	0	2.328887e+26	2.276476e+28	
0.00259	1600	0	0	5.007462e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128836e+24	1.128836e+24	7.650301e+10	0	5.541641e+23	0.3292716	1.725036e+18	2.08e+20	8.814697e-14	5.967247e-19	0	2.328887e+26	2.276476e+28	
0.00296	1600	0	0	5.007465e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128834e+24	1.128834e+24	7.650286e+10	0	5.541664e+23	0.329273	1.725027e+18	2.08e+20	8.814691e-14	5.967235e-19	0	2.328887e+26	2.276476e+28	
0.00333	1600	0	0	5.007469e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128831e+24	1.128831e+24	7.65027e+10	0	5.541687e+23	0.3292743	1.725019e+18	2.08e+20	8.814685e-14	5.967223e-19	0	2.328887e+26	2.276476e+28	
0.0037	1600	0	0	5.007472e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128829e+24	1.128829e+24	7.650255e+10	0	5.54171e+23	0.3292757	1.725011e+18	2.08e+20	8.814679e-14	5.967211e-19	0	2.328887e+26	2.276476e+28	
0.00407	1600	0	0	5.007475e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128827e+24	1.128827e+24	7.650239e+10	0	5.541733e+23	0.3292771	1.725003e+18	2.08e+20	8.814673e-14	5.967199e-19	0	2.328887e+26	2.276476e+28	
0.00444	1600	0	0	5.007479e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128824e+24	1.128824e+24	7.650224e+10	0	5.541756e+23	0.3292784	1.724995e+18	2.08e+20	8.814667e-14	5.967187e-19	0	2.328887e+26	2.276476e+28	
0.00481	1600	0	0	5.007482e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128822e+24	1.128822e+24	7.650208e+10	0	5.541779e+23	0.3292798	1.724987e+18	2.08e+20	8.814661e-14	5.967174e-19	0	2.328887e+26	2.276476e+28	
0.00518	1600	0	0	5.007486e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.12882e+24	1.12882e+24	7.650192e+10	0	5.541802e+23	0.3292812	1.724978e+18	2.08e+20	8.814655e-14	5.967162e-19	0	2.328887e+26	2.276476e+28	
0.00555	1600	0	0	5.007489e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128818e+24	1.128818e+24	7.650177e+10	0	5.541825e+23	0.3292825	1.72497e+18	2.08e+20	8.814649e-14	5.96715e-19	0	2.328887e+26	2.276476e+28	
0.00592	1600	0	0	5.007492e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128815e+24	1.128815e+24	7.650161e+10	0	5.541848e+23	0.3292839	1.724962e+18	2.08e+20	8.814643e-14	5.967138e-19	0	2.328887e+26	2.276476e+28	
0.00629	1600	0	0	5.007496e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128813e+24	1.128813e+24	7.650146e+10	0	5.541871e+23	0.3292853	1.724954e+18	2.08e+20	8.814637e-14	5.967126e-19	0	2.328887e+26	2.276476e+28	
0.00666	1600	0	0	5.007499e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128811e+24	1.128811e+24	7.65013e+10	0	5.541894e+23	0.3292866	1.724946e+18	2.08e+20	8.814631e-14	5.967114e-19	0	2.328887e+26	2.276476e+28	
0.00703	1600	0	0	5.007503e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128808e+24	1.128808e+24	7.650115e+10	0	5.541917e+23	0.329288	1.724937e+18	2.08e+20	8.814625e-14	5.967102e-19	0	2.328887e+26	2.276476e+28	
0.0074	1600	0	0	5.007506e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128806e+24	1.128806e+24	7.650099e+10	0	5.54194e+23	0.3292894	1.724929e+18	2.08e+20	8.814619e-14	5.967089e-19	0	2.328887e+26	2.276476e+28	
0.00777	1600	0	0	5.007509e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128804e+24	1.128804e+24	7.650083e+10	0	5.541963e+23	0.3292907	1.724921e+18	2.08e+20	8.814613e-14	5.967077e-19	0	2.328887e+26	2.276476e+28	
0.00814	1600	0	0	5.007513e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128801e+24	1.128801e+24	7.650068e+10	0	5.541986e+23	0.3292921	1.724913e+18	2.08e+20	8.814607e-14	5.967065e-19	0	2.328887e+26	2.276476e+28	
0.00851	1600	0	0	5.007516e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128799e+24	1.128799e+24	7.650052e+10	0	5.542009e+23	0.3292935	1.724905e+18	2.08e+20	8.814601e-14	5.967053e-19	0	2.328887e+26	2.276476e+28	
0.00888	1600	0	0	5.00752e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128797e+24	1.128797e+24	7.650037e+10	0	5.542032e+23	0.3292948	1.724896e+18	2.08e+20	8.814595e-14	5.967041e-19	0	2.328887e+26	2.276476e+28	
0.00925	1600	0	0	5.007523e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128795e+24	1.128795e+24	7.650021e+10	0	5.542055e+23	0.3292962	1.724888e+18	2.08e+20	8.814589e-14	5.967029e-19	0	2.328887e+26	2.276476e+28	
0.00962	1600	0	0	5.007526e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128792e+24	1.128792e+24	7.650006e+10	0	5.542078e+23	0.3292975	1.72488e+18	2.08e+20	8.814583e-14	5.967017e-19	0	2.328887e+26	2.276476e+28	
0.00999	1600	0	0	5.00753e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.12879e+24	1.12879e+24	7.64999e+10	0	5.542101e+23	0.3292989	1.724872e+18	2.08e+20	8.814577e-14	5.967004e-19	0	2.328887e+26	2.276476e+28	
0.01036	1600	0	0	5.007533e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128788e+24	1.128788e+24	7.649974e+10	0	5.542124e+23	0.3293003	1.724864e+18	2.08e+20	8.814571e-14	5.966992e-19	0	2.328887e+26	2.276476e+28	
0.01073	1600	0	0	5.007537e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128785e+24	1.128785e+24	7.649959e+10	0	5.542147e+23	0.3293016	1.724855e+18	2.08e+20	8.814565e-14	5.96698e-19	0	2.328887e+26	2.276476e+28	
0.0111	1600	0	0	5.00754e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128783e+24	1.128783e+24	7.649943e+10	0	5.54217e+23	0.329303	1.724847e+18	2.08e+20	8.814559e-14	5.966968e-19	0	2.328887e+26	2.276476e+28	
0.01147	1600	0	0	5.007543e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128781e+24	1.128781e+24	7.649928e+10	0	5.542193e+23	0.3293044	1.724839e+18	2.08e+20	8.814553e-14	5.966956e-19	0	2.328887e+26	2.276476e+28	
0.01184	1600	0	0	5.007547e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128778e+24	1.128778e+24	7.649912e+10	0	5.542216e+23	0.3293057	1.724831e+18	2.08e+20	8.814547e-14	5.966944e-19	0	2.328887e+26	2.276476e+28	
0.01221	1600	0	0	5.00755e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128776e+24	1.128776e+24	7.649897e+10	0	5.542239e+23	0.3293071	1.724823e+18	2.08e+20	8.814541e-14	5.966932e-19	0	2.328887e+26	2.276476e+28	
0.01258	1600	0	0	5.007554e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128774e+24	1.128774e+24	7.649881e+10	0	5.542262e+23	0.3293085	1.724814e+18	2.08e+20	8.814535e-14	5.966919e-19	0	2.328887e+26	2.276476e+28	
0.01295	1600	0	0	5.007557e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.128772e+24	1.128772e+24	7.649865e+10	0	5.542284e+23	0.3293098	1.724806e+18	2.08e+20	8.814529e-14	5.966907e-19	0	2.328887e+26	2.276476e+28	
