Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.018732e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000377e+24	1.000377e+24	5.650566e+10	0	6.826228e+23	0.4055988	0	2.08e+20	7.967918e-14	4.407442e-19	0	2.328887e+26	2.276476e+28	
0.00036	1600	0	0	5.018735e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000375e+24	1.000375e+24	5.650555e+10	0	6.826247e+23	0.4056	1.515038e+18	2.08e+20	7.967918e-14	4.407442e-19	0	2.328887e+26	2.276476e+28	
0.00072	1600	0	0	5.018739e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000373e+24	1.000373e+24	5.650544e+10	0	6.826267e+23	0.4056011	1.515031e+18	2.08e+20	7.967913e-14	4.407433e-19	0	2.328887e+26	2.276476e+28	
0.00108	1600	0	0	5.018742e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000371e+24	1.000371e+24	5.650533e+10	0	6.826287e+23	0.4056023	1.515024e+18	2.08e+20	7.967908e-14	4.407424e-19	0	2.328887e+26	2.276476e+28	
0.00144	1600	0	0	5.018745e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000369e+24	1.000369e+24	5.650522e+10	0	6.826306e+23	0.4056035	1.515017e+18	2.08e+20	7.967903e-14	4.407416e-19	0	2.328887e+26	2.276476e+28	
0.0018	1600	0	0	5.018748e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000367e+24	1.000367e+24	5.650511e+10	0	6.826326e+23	0.4056046	1.515011e+18	2.08e+20	7.967898e-14	4.407407e-19	0	2.328887e+26	2.276476e+28	
0.00216	1600	0	0	5.018752e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000365e+24	1.000365e+24	5.6505e+10	0	6.826345e+23	0.4056058	1.515004e+18	2.08e+20	7.967892e-14	4.407399e-19	0	2.328887e+26	2.276476e+28	
0.00252	1600	0	0	5.018755e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000363e+24	1.000363e+24	5.650489e+10	0	6.826365e+23	0.405607	1.514997e+18	2.08e+20	7.967887e-14	4.40739e-19	0	2.328887e+26	2.276476e+28	
0.00288	1600	0	0	5.018758e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000362e+24	1.000362e+24	5.650478e+10	0	6.826385e+23	0.4056081	1.51499e+18	2.08e+20	7.967882e-14	4.407381e-19	0	2.328887e+26	2.276476e+28	
0.00324	1600	0	0	5.018762e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.00036e+24	1.00036e+24	5.650467e+10	0	6.826404e+23	0.4056093	1.514983e+18	2.08e+20	7.967877e-14	4.407373e-19	0	2.328887e+26	2.276476e+28	
0.0036	1600	0	0	5.018765e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000358e+24	1.000358e+24	5.650455e+10	0	6.826424e+23	0.4056105	1.514976e+18	2.08e+20	7.967872e-14	4.407364e-19	0	2.328887e+26	2.276476e+28	
0.00396	1600	0	0	5.018768e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000356e+24	1.000356e+24	5.650444e+10	0	6.826444e+23	0.4056116	1.514969e+18	2.08e+20	7.967866e-14	4.407355e-19	0	2.328887e+26	2.276476e+28	
0.00432	1600	0	0	5.018771e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000354e+24	1.000354e+24	5.650433e+10	0	6.826463e+23	0.4056128	1.514962e+18	2.08e+20	7.967861e-14	4.407347e-19	0	2.328887e+26	2.276476e+28	
0.00468	1600	0	0	5.018775e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000352e+24	1.000352e+24	5.650422e+10	0	6.826483e+23	0.405614	1.514955e+18	2.08e+20	7.967856e-14	4.407338e-19	0	2.328887e+26	2.276476e+28	
0.00504	1600	0	0	5.018778e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.00035e+24	1.00035e+24	5.650411e+10	0	6.826503e+23	0.4056151	1.514948e+18	2.08e+20	7.967851e-14	4.407329e-19	0	2.328887e+26	2.276476e+28	
0.0054	1600	0	0	5.018781e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000348e+24	1.000348e+24	5.6504e+10	0	6.826522e+23	0.4056163	1.514941e+18	2.08e+20	7.967845e-14	4.407321e-19	0	2.328887e+26	2.276476e+28	
0.00576	1600	0	0	5.018785e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000346e+24	1.000346e+24	5.650389e+10	0	6.826542e+23	0.4056175	1.514934e+18	2.08e+20	7.96784e-14	4.407312e-19	0	2.328887e+26	2.276476e+28	
0.00612	1600	0	0	5.018788e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000344e+24	1.000344e+24	5.650378e+10	0	6.826561e+23	0.4056186	1.514927e+18	2.08e+20	7.967835e-14	4.407303e-19	0	2.328887e+26	2.276476e+28	
0.00648	1600	0	0	5.018791e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000342e+24	1.000342e+24	5.650367e+10	0	6.826581e+23	0.4056198	1.51492e+18	2.08e+20	7.96783e-14	4.407295e-19	0	2.328887e+26	2.276476e+28	
0.00684	1600	0	0	5.018794e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.00034e+24	1.00034e+24	5.650356e+10	0	6.826601e+23	0.405621	1.514913e+18	2.08e+20	7.967825e-14	4.407286e-19	0	2.328887e+26	2.276476e+28	
0.0072	1600	0	0	5.018798e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000338e+24	1.000338e+24	5.650345e+10	0	6.82662e+23	0.4056221	1.514906e+18	2.08e+20	7.967819e-14	4.407277e-19	0	2.328887e+26	2.276476e+28	
0.00756	1600	0	0	5.018801e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000336e+24	1.000336e+24	5.650333e+10	0	6.82664e+23	0.4056233	1.5149e+18	2.08e+20	7.967814e-14	4.407269e-19	0	2.328887e+26	2.276476e+28	
0.00792	1600	0	0	5.018804e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000334e+24	1.000334e+24	5.650322e+10	0	6.82666e+23	0.4056245	1.514893e+18	2.08e+20	7.967809e-14	4.40726e-19	0	2.328887e+26	2.276476e+28	
0.00828	1600	0	0	5.018808e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000332e+24	1.000332e+24	5.650311e+10	0	6.826679e+23	0.4056256	1.514886e+18	2.08e+20	7.967804e-14	4.407251e-19	0	2.328887e+26	2.276476e+28	
0.00864	1600	0	0	5.018811e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.00033e+24	1.00033e+24	5.6503e+10	0	6.826699e+23	0.4056268	1.514879e+18	2.08e+20	7.967799e-14	4.407243e-19	0	2.328887e+26	2.276476e+28	
0.009	1600	0	0	5.018814e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000328e+24	1.000328e+24	5.650289e+10	0	6.826719e+23	0.405628	1.514872e+18	2.08e+20	7.967793e-14	4.407234e-19	0	2.328887e+26	2.276476e+28	
0.00936	1600	0	0	5.018817e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000326e+24	1.000326e+24	5.650278e+10	0	6.826738e+23	0.4056291	1.514865e+18	2.08e+20	7.967788e-14	4.407225e-19	0	2.328887e+26	2.276476e+28	
0.00972	1600	0	0	5.018821e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000324e+24	1.000324e+24	5.650267e+10	0	6.826758e+23	0.4056303	1.514858e+18	2.08e+20	7.967783e-14	4.407217e-19	0	2.328887e+26	2.276476e+28	
0.01008	1600	0	0	5.018824e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.000322e+24	1.000322e+24	5.650256e+10	0	6.826777e+23	0.4056315	1.514851e+18	2.08e+20	7.967778e-14	4.407208e-19	0	2.328887e+26	2.276476e+28	
0.01044	1600	0	0	5.018827e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.00032e+24	1.00032e+24	5.650245e+10	0	6.826797e+23	0.4056326	1.514844e+18	2.08e+20	7.967772e-14	4.4072e-19	0	2.328887e+26	2.276476e+28	
