Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.015416e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029393e+24	1.029393e+24	6.160594e+10	0	6.536074e+23	0.3883585	0	2.08e+20	8.200778e-14	4.805263e-19	0	2.328887e+26	2.276476e+28	
0.00036	1600	0	0	5.015419e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029361e+24	1.029361e+24	6.162374e+10	0	6.536389e+23	0.3883773	2.435295e+19	2.08e+20	8.200778e-14	4.805263e-19	0	2.328887e+26	2.276476e+28	
0.00072	1600	0	0	5.015423e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.02933e+24	1.02933e+24	6.162186e+10	0	6.536705e+23	0.388396	2.433818e+19	2.08e+20	8.201568e-14	4.806652e-19	0	2.328887e+26	2.276476e+28	
0.00108	1600	0	0	5.015426e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029298e+24	1.029298e+24	6.163185e+10	0	6.53702e+23	0.3884147	2.432342e+19	2.08e+20	8.201485e-14	4.806505e-19	0	2.328887e+26	2.276476e+28	
0.00144	1600	0	0	5.015429e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029266e+24	1.029266e+24	6.16287e+10	0	6.537335e+23	0.3884335	2.430868e+19	2.08e+20	8.201928e-14	4.807284e-19	0	2.328887e+26	2.276476e+28	
0.0018	1600	0	0	5.015432e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029235e+24	1.029235e+24	6.163349e+10	0	6.53765e+23	0.3884522	2.429396e+19	2.08e+20	8.201789e-14	4.807039e-19	0	2.328887e+26	2.276476e+28	
0.00216	1600	0	0	5.015436e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029204e+24	1.029204e+24	6.162951e+10	0	6.537965e+23	0.3884709	2.427925e+19	2.08e+20	8.202001e-14	4.807412e-19	0	2.328887e+26	2.276476e+28	
0.00252	1600	0	0	5.015439e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029172e+24	1.029172e+24	6.163082e+10	0	6.538279e+23	0.3884895	2.426457e+19	2.08e+20	8.201824e-14	4.807101e-19	0	2.328887e+26	2.276476e+28	
0.00288	1600	0	0	5.015442e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029141e+24	1.029141e+24	6.162628e+10	0	6.538593e+23	0.3885082	2.424989e+19	2.08e+20	8.201882e-14	4.807204e-19	0	2.328887e+26	2.276476e+28	
0.00324	1600	0	0	5.015446e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029109e+24	1.029109e+24	6.162527e+10	0	6.538907e+23	0.3885269	2.423524e+19	2.08e+20	8.201681e-14	4.806849e-19	0	2.328887e+26	2.276476e+28	
0.0036	1600	0	0	5.015449e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029078e+24	1.029078e+24	6.162036e+10	0	6.539221e+23	0.3885455	2.42206e+19	2.08e+20	8.201636e-14	4.806771e-19	0	2.328887e+26	2.276476e+28	
0.00396	1600	0	0	5.015452e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029046e+24	1.029046e+24	6.161781e+10	0	6.539535e+23	0.3885642	2.420598e+19	2.08e+20	8.201418e-14	4.806388e-19	0	2.328887e+26	2.276476e+28	
0.00432	1600	0	0	5.015455e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.029015e+24	1.029015e+24	6.161266e+10	0	6.539849e+23	0.3885828	2.419137e+19	2.08e+20	8.201305e-14	4.806189e-19	0	2.328887e+26	2.276476e+28	
0.00468	1600	0	0	5.015459e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.028984e+24	1.028984e+24	6.160908e+10	0	6.540162e+23	0.3886014	2.417679e+19	2.08e+20	8.201077e-14	4.805787e-19	0	2.328887e+26	2.276476e+28	
0.00504	1600	0	0	5.015462e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.028952e+24	1.028952e+24	6.160377e+10	0	6.540475e+23	0.38862	2.416222e+19	2.08e+20	8.200918e-14	4.805508e-19	0	2.328887e+26	2.276476e+28	
0.0054	1600	0	0	5.015465e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.028921e+24	1.028921e+24	6.159951e+10	0	6.540788e+23	0.3886386	2.414766e+19	2.08e+20	8.200682e-14	4.805094e-19	0	2.328887e+26	2.276476e+28	
0.00576	1600	0	0	5.015469e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.02889e+24	1.02889e+24	6.159409e+10	0	6.541101e+23	0.3886572	2.413312e+19	2.08e+20	8.200493e-14	4.804762e-19	0	2.328887e+26	2.276476e+28	
0.00612	1600	0	0	5.015472e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.028859e+24	1.028859e+24	6.158938e+10	0	6.541413e+23	0.3886758	2.41186e+19	2.08e+20	8.200253e-14	4.804339e-19	0	2.328887e+26	2.276476e+28	
