Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	801.4180324	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.59988e+24	8.30048e+22	0	1.149506e+20	6.830098e-05	0	2.08e+20	9.057645e-10	6.474375e-07	0	2.328887e+26	2.276476e+28	
0.00037	801.6805444	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.59988e+24	8.300471e+22	0	1.152125e+20	6.845665e-05	1.966815e+17	2.08e+20	9.057645e-10	6.474375e-07	0	2.328887e+26	2.276476e+28	
0.00074	801.9430564	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682885e+24	1.59988e+24	8.300461e+22	0	1.154765e+20	6.861349e-05	1.981806e+17	2.08e+20	9.057642e-10	6.474367e-07	0	2.328887e+26	2.276476e+28	
0.00111	802.2055684	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682884e+24	1.59988e+24	8.300452e+22	0	1.157425e+20	6.877154e-05	1.996902e+17	2.08e+20	9.057638e-10	6.47436e-07	0	2.328887e+26	2.276476e+28	
0.00148	802.4680804	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682884e+24	1.59988e+24	8.300442e+22	0	1.160105e+20	6.893078e-05	2.012102e+17	2.08e+20	9.057635e-10	6.474352e-07	0	2.328887e+26	2.276476e+28	
0.00185	802.7305924	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682884e+24	1.599879e+24	8.300432e+22	0	1.162806e+20	6.909124e-05	2.027408e+17	2.08e+20	9.057631e-10	6.474345e-07	0	2.328887e+26	2.276476e+28	
0.00222	802.9931044	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682883e+24	1.599879e+24	8.300422e+22	0	1.165527e+20	6.925292e-05	2.042821e+17	2.08e+20	9.057627e-10	6.474337e-07	0	2.328887e+26	2.276476e+28	
0.00259	803.2556164	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682883e+24	1.599879e+24	8.300412e+22	0	1.168268e+20	6.941583e-05	2.05834e+17	2.08e+20	9.057624e-10	6.474329e-07	0	2.328887e+26	2.276476e+28	
0.00296	803.5181284	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682883e+24	1.599879e+24	8.300401e+22	0	1.171031e+20	6.957997e-05	2.073966e+17	2.08e+20	9.05762e-10	6.474321e-07	0	2.328887e+26	2.276476e+28	
0.00333	803.7806404	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682883e+24	1.599879e+24	8.300391e+22	0	1.173814e+20	6.974536e-05	2.089701e+17	2.08e+20	9.057616e-10	6.474313e-07	0	2.328887e+26	2.276476e+28	
0.0037	804.0431524	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682882e+24	1.599879e+24	8.30038e+22	0	1.176619e+20	6.9912e-05	2.105545e+17	2.08e+20	9.057612e-10	6.474305e-07	0	2.328887e+26	2.276476e+28	
0.00407	804.3056644	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682882e+24	1.599878e+24	8.30037e+22	0	1.179445e+20	7.00799e-05	2.121499e+17	2.08e+20	9.057609e-10	6.474297e-07	0	2.328887e+26	2.276476e+28	
0.00444	804.5681764	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.682882e+24	1.599878e+24	8.300359e+22	0	1.182292e+20	7.024908e-05	2.137563e+17	2.08e+20	9.057605e-10	6.474288e-07	0	2.328887e+26	2.276476e+28	
