Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.023023e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.702284e+23	9.702284e+23	5.153961e+10	0	7.127716e+23	0.4235125	0	2.08e+20	7.727303e-14	4.020089e-19	0	2.328887e+26	2.276476e+28	
0.00037	1600	0	0	5.023026e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.70205e+23	9.70205e+23	5.156403e+10	0	7.12795e+23	0.4235264	1.758182e+19	2.08e+20	7.727303e-14	4.020089e-19	0	2.328887e+26	2.276476e+28	
0.00074	1600	0	0	5.02303e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.701816e+23	9.701816e+23	5.156279e+10	0	7.128184e+23	0.4235403	1.757374e+19	2.08e+20	7.728523e-14	4.021995e-19	0	2.328887e+26	2.276476e+28	
0.00111	1600	0	0	5.023033e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.701582e+23	9.701582e+23	5.157785e+10	0	7.128418e+23	0.4235542	1.756566e+19	2.08e+20	7.728461e-14	4.021898e-19	0	2.328887e+26	2.276476e+28	
0.00148	1600	0	0	5.023036e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.701348e+23	9.701348e+23	5.157578e+10	0	7.128652e+23	0.4235681	1.75576e+19	2.08e+20	7.729213e-14	4.023072e-19	0	2.328887e+26	2.276476e+28	
0.00185	1600	0	0	5.02304e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.701115e+23	9.701115e+23	5.158458e+10	0	7.128885e+23	0.423582	1.754953e+19	2.08e+20	7.72911e-14	4.02291e-19	0	2.328887e+26	2.276476e+28	
0.00222	1600	0	0	5.023043e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.700881e+23	9.700881e+23	5.158196e+10	0	7.129119e+23	0.4235959	1.754148e+19	2.08e+20	7.72955e-14	4.023597e-19	0	2.328887e+26	2.276476e+28	
0.00259	1600	0	0	5.023047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.700647e+23	9.700647e+23	5.158659e+10	0	7.129353e+23	0.4236098	1.753343e+19	2.08e+20	7.729419e-14	4.023393e-19	0	2.328887e+26	2.276476e+28	
0.00296	1600	0	0	5.02305e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.700414e+23	9.700414e+23	5.15836e+10	0	7.129586e+23	0.4236237	1.752539e+19	2.08e+20	7.72965e-14	4.023754e-19	0	2.328887e+26	2.276476e+28	
0.00333	1600	0	0	5.023053e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.700181e+23	9.700181e+23	5.158545e+10	0	7.129819e+23	0.4236375	1.751736e+19	2.08e+20	7.7295e-14	4.023521e-19	0	2.328887e+26	2.276476e+28	
0.0037	1600	0	0	5.023057e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.699947e+23	9.699947e+23	5.158221e+10	0	7.130053e+23	0.4236514	1.750933e+19	2.08e+20	7.729593e-14	4.023665e-19	0	2.328887e+26	2.276476e+28	
0.00407	1600	0	0	5.02306e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.699714e+23	9.699714e+23	5.158221e+10	0	7.130286e+23	0.4236652	1.750131e+19	2.08e+20	7.729431e-14	4.023412e-19	0	2.328887e+26	2.276476e+28	
