Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.012765e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.055127e+24	1.055127e+24	6.643778e+10	0	6.27873e+23	0.3730677	0	2.08e+20	8.409805e-14	5.182146e-19	0	2.328887e+26	2.276476e+28	
0.00036	1600	0	0	5.012768e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	2.766685e+23	2.766685e+23	1.74189e+10	0	1.406331e+24	0.8356099	6.006624e+23	2.08e+20	8.409805e-14	5.182146e-19	0	2.328887e+26	2.276476e+28	
0.00072	1600	0	0	5.012772e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.732522e+22	9.732522e+22	6.127541e+09	0	1.585675e+24	0.9421716	1.383822e+23	2.08e+20	5.382546e-14	1.358674e-19	0	2.328887e+26	2.276476e+28	
0.00108	1600	0	0	5.012775e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	3.615994e+22	3.615994e+22	9.32006e+08	0	1.64684e+24	0.9785146	4.719543e+22	2.08e+20	3.799644e-14	4.779482e-20	0	2.328887e+26	2.276476e+28	
0.00144	1600	0	0	5.012778e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.364245e+22	1.364245e+22	1.751661e+08	0	1.669358e+24	0.991894	1.73746e+22	2.08e+20	2.028245e-14	7.269646e-21	0	2.328887e+26	2.276476e+28	
0.0018	1600	0	0	5.012781e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	5.172291e+21	5.172291e+21	1.89162e+07	0	1.677828e+24	0.9969267	6.53562e+21	2.08e+20	1.161799e-14	1.366296e-21	0	2.328887e+26	2.276476e+28	
0.00216	1600	0	0	5.012785e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.964204e+21	1.964204e+21	2356564	0	1.681036e+24	0.9988329	2.475376e+21	2.08e+20	5.532553e-15	1.475464e-22	0	2.328887e+26	2.276476e+28	
0.00252	1600	0	0	5.012788e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	7.463368e+20	7.463368e+20	203030.4	0	1.682254e+24	0.9995565	9.39712e+20	2.08e+20	2.763168e-15	1.83812e-23	0	2.328887e+26	2.276476e+28	
0.00288	1600	0	0	5.012791e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	2.836405e+20	2.836405e+20	19245.65	0	1.682716e+24	0.9998315	3.570188e+20	2.08e+20	1.220397e-15	1.583637e-24	0	2.328887e+26	2.276476e+28	
0.00324	1600	0	0	5.012795e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.078032e+20	1.078032e+20	1426.821	0	1.682892e+24	0.9999359	1.35677e+20	2.08e+20	5.564487e-16	1.501161e-25	0	2.328887e+26	2.276476e+28	
