Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.000435e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315032e+24	1.315032e+24	8.831527e+10	0	3.679682e+23	0.2186383	0	2.08e+20	9.246829e-14	6.888591e-19	0	2.328887e+26	2.276476e+28	
0.00036	1600	0	0	5.000438e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315029e+24	1.315029e+24	8.831509e+10	0	3.679708e+23	0.2186398	2.020882e+18	2.08e+20	9.246829e-14	6.888591e-19	0	2.328887e+26	2.276476e+28	
0.00072	1600	0	0	5.000442e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315027e+24	1.315027e+24	8.831491e+10	0	3.679735e+23	0.2186414	2.020872e+18	2.08e+20	9.246823e-14	6.888577e-19	0	2.328887e+26	2.276476e+28	
0.00108	1600	0	0	5.000445e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315024e+24	1.315024e+24	8.831474e+10	0	3.679761e+23	0.2186429	2.020863e+18	2.08e+20	9.246816e-14	6.888563e-19	0	2.328887e+26	2.276476e+28	
0.00144	1600	0	0	5.000448e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315021e+24	1.315021e+24	8.831456e+10	0	3.679787e+23	0.2186445	2.020854e+18	2.08e+20	9.24681e-14	6.88855e-19	0	2.328887e+26	2.276476e+28	
0.0018	1600	0	0	5.000452e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315019e+24	1.315019e+24	8.831439e+10	0	3.679813e+23	0.2186461	2.020844e+18	2.08e+20	9.246804e-14	6.888536e-19	0	2.328887e+26	2.276476e+28	
0.00216	1600	0	0	5.000455e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315016e+24	1.315016e+24	8.831421e+10	0	3.679839e+23	0.2186476	2.020835e+18	2.08e+20	9.246798e-14	6.888522e-19	0	2.328887e+26	2.276476e+28	
0.00252	1600	0	0	5.000458e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315013e+24	1.315013e+24	8.831403e+10	0	3.679865e+23	0.2186492	2.020825e+18	2.08e+20	9.246792e-14	6.888508e-19	0	2.328887e+26	2.276476e+28	
0.00288	1600	0	0	5.000462e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315011e+24	1.315011e+24	8.831386e+10	0	3.679892e+23	0.2186507	2.020816e+18	2.08e+20	9.246786e-14	6.888495e-19	0	2.328887e+26	2.276476e+28	
0.00324	1600	0	0	5.000465e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315008e+24	1.315008e+24	8.831368e+10	0	3.679918e+23	0.2186523	2.020807e+18	2.08e+20	9.24678e-14	6.888481e-19	0	2.328887e+26	2.276476e+28	
0.0036	1600	0	0	5.000468e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315006e+24	1.315006e+24	8.831351e+10	0	3.679944e+23	0.2186538	2.020797e+18	2.08e+20	9.246773e-14	6.888467e-19	0	2.328887e+26	2.276476e+28	
0.00396	1600	0	0	5.000472e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315003e+24	1.315003e+24	8.831333e+10	0	3.67997e+23	0.2186554	2.020788e+18	2.08e+20	9.246767e-14	6.888453e-19	0	2.328887e+26	2.276476e+28	
0.00432	1600	0	0	5.000475e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.315e+24	1.315e+24	8.831315e+10	0	3.679996e+23	0.2186569	2.020779e+18	2.08e+20	9.246761e-14	6.88844e-19	0	2.328887e+26	2.276476e+28	
0.00468	1600	0	0	5.000478e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.314998e+24	1.314998e+24	8.831298e+10	0	3.680023e+23	0.2186585	2.020769e+18	2.08e+20	9.246755e-14	6.888426e-19	0	2.328887e+26	2.276476e+28	
0.00504	1600	0	0	5.000481e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.314995e+24	1.314995e+24	8.83128e+10	0	3.680049e+23	0.2186601	2.02076e+18	2.08e+20	9.246749e-14	6.888412e-19	0	2.328887e+26	2.276476e+28	
0.0054	1600	0	0	5.000485e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.314993e+24	1.314993e+24	8.831263e+10	0	3.680075e+23	0.2186616	2.02075e+18	2.08e+20	9.246743e-14	6.888399e-19	0	2.328887e+26	2.276476e+28	
0.00576	1600	0	0	5.000488e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.31499e+24	1.31499e+24	8.831245e+10	0	3.680101e+23	0.2186632	2.020741e+18	2.08e+20	9.246737e-14	6.888385e-19	0	2.328887e+26	2.276476e+28	
0.00612	1600	0	0	5.000491e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.314987e+24	1.314987e+24	8.831227e+10	0	3.680127e+23	0.2186647	2.020732e+18	2.08e+20	9.24673e-14	6.888371e-19	0	2.328887e+26	2.276476e+28	
0.00648	1600	0	0	5.000495e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.314985e+24	1.314985e+24	8.83121e+10	0	3.680154e+23	0.2186663	2.020722e+18	2.08e+20	9.246724e-14	6.888357e-19	0	2.328887e+26	2.276476e+28	
0.00684	1600	0	0	5.000498e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.314982e+24	1.314982e+24	8.831192e+10	0	3.68018e+23	0.2186678	2.020713e+18	2.08e+20	9.246718e-14	6.888344e-19	0	2.328887e+26	2.276476e+28	
0.0072	1600	0	0	5.000501e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.314979e+24	1.314979e+24	8.831175e+10	0	3.680206e+23	0.2186694	2.020703e+18	2.08e+20	9.246712e-14	6.88833e-19	0	2.328887e+26	2.276476e+28	
0.00756	1600	0	0	5.000505e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.314977e+24	1.314977e+24	8.831157e+10	0	3.680232e+23	0.218671	2.020694e+18	2.08e+20	9.246706e-14	6.888316e-19	0	2.328887e+26	2.276476e+28	
0.00792	1600	0	0	5.000508e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.314974e+24	1.314974e+24	8.83114e+10	0	3.680258e+23	0.2186725	2.020685e+18	2.08e+20	9.2467e-14	6.888303e-19	0	2.328887e+26	2.276476e+28	
0.00828	1600	0	0	5.000511e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.314972e+24	1.314972e+24	8.831122e+10	0	3.680284e+23	0.2186741	2.020675e+18	2.08e+20	9.246694e-14	6.888289e-19	0	2.328887e+26	2.276476e+28	
