Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.022367e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.742438e+23	9.742438e+23	5.234491e+10	0	7.087562e+23	0.4211267	0	2.08e+20	7.767341e-14	4.082903e-19	0	2.328887e+26	2.276476e+28	
0.00036	1600	0	0	5.02237e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.742419e+23	9.742419e+23	5.234481e+10	0	7.087581e+23	0.4211278	1.471193e+18	2.08e+20	7.767341e-14	4.082903e-19	0	2.328887e+26	2.276476e+28	
0.00072	1600	0	0	5.022374e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.7424e+23	9.7424e+23	5.234471e+10	0	7.0876e+23	0.4211289	1.471186e+18	2.08e+20	7.767336e-14	4.082895e-19	0	2.328887e+26	2.276476e+28	
0.00108	1600	0	0	5.022377e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.742381e+23	9.742381e+23	5.234461e+10	0	7.087619e+23	0.4211301	1.47118e+18	2.08e+20	7.767331e-14	4.082887e-19	0	2.328887e+26	2.276476e+28	
0.00144	1600	0	0	5.02238e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.742362e+23	9.742362e+23	5.23445e+10	0	7.087638e+23	0.4211312	1.471173e+18	2.08e+20	7.767326e-14	4.082879e-19	0	2.328887e+26	2.276476e+28	
0.0018	1600	0	0	5.022383e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.742343e+23	9.742343e+23	5.23444e+10	0	7.087657e+23	0.4211323	1.471166e+18	2.08e+20	7.767321e-14	4.082871e-19	0	2.328887e+26	2.276476e+28	
0.00216	1600	0	0	5.022387e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.742324e+23	9.742324e+23	5.23443e+10	0	7.087676e+23	0.4211335	1.47116e+18	2.08e+20	7.767316e-14	4.082863e-19	0	2.328887e+26	2.276476e+28	
0.00252	1600	0	0	5.02239e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.742305e+23	9.742305e+23	5.23442e+10	0	7.087695e+23	0.4211346	1.471153e+18	2.08e+20	7.767311e-14	4.082855e-19	0	2.328887e+26	2.276476e+28	
0.00288	1600	0	0	5.022393e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.742285e+23	9.742285e+23	5.234409e+10	0	7.087715e+23	0.4211357	1.471146e+18	2.08e+20	7.767306e-14	4.082847e-19	0	2.328887e+26	2.276476e+28	
0.00324	1600	0	0	5.022396e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.742266e+23	9.742266e+23	5.234399e+10	0	7.087734e+23	0.4211369	1.471139e+18	2.08e+20	7.767301e-14	4.082839e-19	0	2.328887e+26	2.276476e+28	
