Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.017737e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008459e+24	1.008459e+24	5.784784e+10	0	6.745407e+23	0.4007966	0	2.08e+20	8.030513e-14	4.512132e-19	0	2.328887e+26	2.276476e+28	
0.00036	1600	0	0	5.01774e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008432e+24	1.008432e+24	5.788794e+10	0	6.745677e+23	0.4008127	2.085007e+19	2.08e+20	8.030513e-14	4.512132e-19	0	2.328887e+26	2.276476e+28	
0.00072	1600	0	0	5.017744e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008405e+24	1.008405e+24	5.788639e+10	0	6.745948e+23	0.4008287	2.083922e+19	2.08e+20	8.032368e-14	4.51526e-19	0	2.328887e+26	2.276476e+28	
0.00108	1600	0	0	5.017747e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008378e+24	1.008378e+24	5.791161e+10	0	6.746217e+23	0.4008448	2.082837e+19	2.08e+20	8.032296e-14	4.515139e-19	0	2.328887e+26	2.276476e+28	
0.00144	1600	0	0	5.01775e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008351e+24	1.008351e+24	5.790903e+10	0	6.746487e+23	0.4008608	2.081754e+19	2.08e+20	8.033463e-14	4.517106e-19	0	2.328887e+26	2.276476e+28	
0.0018	1600	0	0	5.017753e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008324e+24	1.008324e+24	5.792432e+10	0	6.746757e+23	0.4008768	2.080672e+19	2.08e+20	8.033343e-14	4.516904e-19	0	2.328887e+26	2.276476e+28	
0.00216	1600	0	0	5.017757e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008297e+24	1.008297e+24	5.792104e+10	0	6.747026e+23	0.4008928	2.07959e+19	2.08e+20	8.03405e-14	4.518097e-19	0	2.328887e+26	2.276476e+28	
0.00252	1600	0	0	5.01776e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.00827e+24	1.00827e+24	5.792969e+10	0	6.747296e+23	0.4009088	2.07851e+19	2.08e+20	8.033899e-14	4.517841e-19	0	2.328887e+26	2.276476e+28	
0.00288	1600	0	0	5.017763e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008243e+24	1.008243e+24	5.792596e+10	0	6.747565e+23	0.4009248	2.077431e+19	2.08e+20	8.034299e-14	4.518516e-19	0	2.328887e+26	2.276476e+28	
0.00324	1600	0	0	5.017767e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008217e+24	1.008217e+24	5.793019e+10	0	6.747834e+23	0.4009408	2.076353e+19	2.08e+20	8.034126e-14	4.518225e-19	0	2.328887e+26	2.276476e+28	
0.0036	1600	0	0	5.01777e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.00819e+24	1.00819e+24	5.792616e+10	0	6.748103e+23	0.4009568	2.075276e+19	2.08e+20	8.034322e-14	4.518555e-19	0	2.328887e+26	2.276476e+28	
0.00396	1600	0	0	5.017773e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008163e+24	1.008163e+24	5.792743e+10	0	6.748372e+23	0.4009728	2.0742e+19	2.08e+20	8.034135e-14	4.51824e-19	0	2.328887e+26	2.276476e+28	
0.00432	1600	0	0	5.017776e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008136e+24	1.008136e+24	5.79232e+10	0	6.748641e+23	0.4009887	2.073125e+19	2.08e+20	8.034194e-14	4.51834e-19	0	2.328887e+26	2.276476e+28	
0.00468	1600	0	0	5.01778e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008109e+24	1.008109e+24	5.792251e+10	0	6.748909e+23	0.4010047	2.072052e+19	2.08e+20	8.033998e-14	4.518009e-19	0	2.328887e+26	2.276476e+28	
0.00504	1600	0	0	5.017783e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008082e+24	1.008082e+24	5.791814e+10	0	6.749178e+23	0.4010206	2.070979e+19	2.08e+20	8.033966e-14	4.517955e-19	0	2.328887e+26	2.276476e+28	
0.0054	1600	0	0	5.017786e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008055e+24	1.008055e+24	5.791613e+10	0	6.749446e+23	0.4010366	2.069907e+19	2.08e+20	8.033764e-14	4.517615e-19	0	2.328887e+26	2.276476e+28	
0.00576	1600	0	0	5.01779e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008029e+24	1.008029e+24	5.791168e+10	0	6.749714e+23	0.4010525	2.068836e+19	2.08e+20	8.033672e-14	4.517459e-19	0	2.328887e+26	2.276476e+28	
0.00612	1600	0	0	5.017793e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.008002e+24	1.008002e+24	5.79088e+10	0	6.749982e+23	0.4010684	2.067767e+19	2.08e+20	8.033466e-14	4.517111e-19	0	2.328887e+26	2.276476e+28	
0.00648	1600	0	0	5.017796e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.007975e+24	1.007975e+24	5.790429e+10	0	6.75025e+23	0.4010844	2.066698e+19	2.08e+20	8.033333e-14	4.516887e-19	0	2.328887e+26	2.276476e+28	
0.00684	1600	0	0	5.017799e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.007948e+24	1.007948e+24	5.790084e+10	0	6.750517e+23	0.4011003	2.065631e+19	2.08e+20	8.033124e-14	4.516535e-19	0	2.328887e+26	2.276476e+28	
0.0072	1600	0	0	5.017803e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.007921e+24	1.007921e+24	5.789629e+10	0	6.750785e+23	0.4011162	2.064564e+19	2.08e+20	8.032964e-14	4.516265e-19	0	2.328887e+26	2.276476e+28	
0.00756	1600	0	0	5.017806e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.007895e+24	1.007895e+24	5.789245e+10	0	6.751052e+23	0.4011321	2.063499e+19	2.08e+20	8.032754e-14	4.515911e-19	0	2.328887e+26	2.276476e+28	
0.00792	1600	0	0	5.017809e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.007868e+24	1.007868e+24	5.788788e+10	0	6.75132e+23	0.4011479	2.062435e+19	2.08e+20	8.032576e-14	4.515611e-19	0	2.328887e+26	2.276476e+28	
