Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.003108e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.205075e+24	1.205075e+24	7.730941e+10	0	4.779253e+23	0.2839722	0	2.08e+20	8.845553e-14	6.030134e-19	0	2.328887e+26	2.276476e+28	
0.00036	1600	0	0	5.003111e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.200663e+24	1.200663e+24	8.363718e+10	0	4.82337e+23	0.2865936	3.40411e+21	2.08e+20	8.845553e-14	6.030134e-19	0	2.328887e+26	2.276476e+28	
0.00072	1600	0	0	5.003115e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.196571e+24	1.196571e+24	8.335216e+10	0	4.864285e+23	0.2890247	3.157055e+21	2.08e+20	9.080589e-14	6.5237e-19	0	2.328887e+26	2.276476e+28	
0.00108	1600	0	0	5.003118e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.19276e+24	1.19276e+24	8.756494e+10	0	4.902405e+23	0.2912896	2.941311e+21	2.08e+20	9.070262e-14	6.501469e-19	0	2.328887e+26	2.276476e+28	
0.00144	1600	0	0	5.003121e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.189193e+24	1.189193e+24	8.710445e+10	0	4.938073e+23	0.293409	2.752184e+21	2.08e+20	9.220567e-14	6.830066e-19	0	2.328887e+26	2.276476e+28	
0.0018	1600	0	0	5.003125e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.185842e+24	1.185842e+24	8.976435e+10	0	4.971584e+23	0.2954001	2.585741e+21	2.08e+20	9.204376e-14	6.794147e-19	0	2.328887e+26	2.276476e+28	
0.00216	1600	0	0	5.003128e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.182681e+24	1.182681e+24	8.921067e+10	0	5.00319e+23	0.2972781	2.438684e+21	2.08e+20	9.297129e-14	7.001619e-19	0	2.328887e+26	2.276476e+28	
0.00252	1600	0	0	5.003131e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.17969e+24	1.17969e+24	9.078921e+10	0	5.033104e+23	0.2990555	2.308243e+21	2.08e+20	9.277974e-14	6.958432e-19	0	2.328887e+26	2.276476e+28	
0.00288	1600	0	0	5.003135e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.176849e+24	1.176849e+24	9.019739e+10	0	5.061514e+23	0.3007435	2.192083e+21	2.08e+20	9.332378e-14	7.081559e-19	0	2.328887e+26	2.276476e+28	
0.00324	1600	0	0	5.003138e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.174142e+24	1.174142e+24	9.104945e+10	0	5.088577e+23	0.3023516	2.088235e+21	2.08e+20	9.312055e-14	7.035397e-19	0	2.328887e+26	2.276476e+28	
