Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1438.319765	0	0	5.000008e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.472018e+24	1.472018e+24	9.548249e+11	0	2.10982e+23	0.1253607	0	2.08e+20	2.044665e-13	7.447634e-18	0	2.328887e+26	2.276476e+28	
0.00036	1438.959379	0	0	5.000008e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.467025e+24	1.467025e+24	9.771039e+11	0	2.159746e+23	0.1283272	3.852307e+21	2.08e+20	2.044665e-13	7.447634e-18	0	2.328887e+26	2.276476e+28	
0.00072	1439.598993	0	0	5.000008e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.462346e+24	1.462346e+24	9.715209e+11	0	2.206539e+23	0.1311075	3.610548e+21	2.08e+20	2.060446e-13	7.62141e-18	0	2.328887e+26	2.276476e+28	
0.00108	1440.238607	0	0	5.000008e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.457945e+24	1.457945e+24	9.811481e+11	0	2.250555e+23	0.1337228	3.396288e+21	2.08e+20	2.056514e-13	7.577863e-18	0	2.328887e+26	2.276476e+28	
0.00144	1440.878221	0	0	5.000009e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.45379e+24	1.45379e+24	9.7215e+11	0	2.292104e+23	0.1361916	3.205955e+21	2.08e+20	2.063284e-13	7.652955e-18	0	2.328887e+26	2.276476e+28	
0.0018	1441.517835	0	0	5.000009e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.449854e+24	1.449854e+24	9.734611e+11	0	2.331457e+23	0.1385298	3.036463e+21	2.08e+20	2.056958e-13	7.58277e-18	0	2.328887e+26	2.276476e+28	
0.00216	1442.157449	0	0	5.000009e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.446115e+24	1.446115e+24	9.625574e+11	0	2.368848e+23	0.1407515	2.885154e+21	2.08e+20	2.057882e-13	7.592996e-18	0	2.328887e+26	2.276476e+28	
0.00252	1442.797064	0	0	5.000009e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.442552e+24	1.442552e+24	9.586268e+11	0	2.404485e+23	0.142869	2.749727e+21	2.08e+20	2.050169e-13	7.507947e-18	0	2.328887e+26	2.276476e+28	
0.00288	1443.436678	0	0	5.000009e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.439145e+24	1.439145e+24	9.468021e+11	0	2.438546e+23	0.1448928	2.6282e+21	2.08e+20	2.047375e-13	7.477289e-18	0	2.328887e+26	2.276476e+28	
0.00324	1444.076292	0	0	5.000009e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.435881e+24	1.435881e+24	9.397041e+11	0	2.47119e+23	0.1468325	2.518853e+21	2.08e+20	2.038922e-13	7.385056e-18	0	2.328887e+26	2.276476e+28	
0.0036	1444.715906	0	0	5.000009e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.432744e+24	1.432744e+24	9.275699e+11	0	2.502556e+23	0.1486962	2.420201e+21	2.08e+20	2.033814e-13	7.329692e-18	0	2.328887e+26	2.276476e+28	
0.00396	1445.35552	0	0	5.00001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.429723e+24	1.429723e+24	9.186581e+11	0	2.532765e+23	0.1504911	2.330957e+21	2.08e+20	2.025022e-13	7.235045e-18	0	2.328887e+26	2.276476e+28	
0.00432	1445.995134	0	0	5.00001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.426807e+24	1.426807e+24	9.065769e+11	0	2.561925e+23	0.1522237	2.250003e+21	2.08e+20	2.018516e-13	7.165534e-18	0	2.328887e+26	2.276476e+28	
0.00468	1446.634748	0	0	5.00001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.423987e+24	1.423987e+24	8.967128e+11	0	2.590131e+23	0.1538997	2.17637e+21	2.08e+20	2.009628e-13	7.0713e-18	0	2.328887e+26	2.276476e+28	
0.00504	1447.274362	0	0	5.00001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.421253e+24	1.421253e+24	8.848877e+11	0	2.617467e+23	0.1555239	2.109215e+21	2.08e+20	2.002313e-13	6.99436e-18	0	2.328887e+26	2.276476e+28	
0.0054	1447.913976	0	0	5.00001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.418599e+24	1.418599e+24	8.746077e+11	0	2.644006e+23	0.1571008	2.047806e+21	2.08e+20	1.993473e-13	6.902124e-18	0	2.328887e+26	2.276476e+28	
0.00576	1448.553591	0	0	5.00001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.416018e+24	1.416018e+24	8.631433e+11	0	2.669816e+23	0.1586343	1.991502e+21	2.08e+20	1.985723e-13	6.82194e-18	0	2.328887e+26	2.276476e+28	
0.00612	1449.193205	0	0	5.00001e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.413504e+24	1.413504e+24	8.527736e+11	0	2.694955e+23	0.1601281	1.939746e+21	2.08e+20	1.977008e-13	6.732517e-18	0	2.328887e+26	2.276476e+28	
0.00648	1449.832819	0	0	5.000011e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.411052e+24	1.411052e+24	8.417155e+11	0	2.719476e+23	0.161585	1.89205e+21	2.08e+20	1.969059e-13	6.651634e-18	0	2.328887e+26	2.276476e+28	
0.00684	1450.472433	0	0	5.000011e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.408657e+24	1.408657e+24	8.31449e+11	0	2.743426e+23	0.1630081	1.847987e+21	2.08e+20	1.960511e-13	6.565381e-18	0	2.328887e+26	2.276476e+28	
0.0072	1451.112047	0	0	5.000011e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.406315e+24	1.406315e+24	8.208085e+11	0	2.766847e+23	0.1643997	1.807184e+21	2.08e+20	1.952508e-13	6.485302e-18	0	2.328887e+26	2.276476e+28	
0.00756	1451.751661	0	0	5.000011e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.404022e+24	1.404022e+24	8.107542e+11	0	2.789777e+23	0.1657622	1.76931e+21	2.08e+20	1.944143e-13	6.402306e-18	0	2.328887e+26	2.276476e+28	
0.00792	1452.391275	0	0	5.000011e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.401775e+24	1.401775e+24	8.005235e+11	0	2.812251e+23	0.1670975	1.734078e+21	2.08e+20	1.936172e-13	6.323883e-18	0	2.328887e+26	2.276476e+28	
0.00828	1453.030889	0	0	5.000011e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.39957e+24	1.39957e+24	7.907389e+11	0	2.834299e+23	0.1684075	1.701231e+21	2.08e+20	1.927994e-13	6.244084e-18	0	2.328887e+26	2.276476e+28	
0.00864	1453.670504	0	0	5.000012e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.397405e+24	1.397405e+24	7.809007e+11	0	2.855949e+23	0.169694	1.670545e+21	2.08e+20	1.920106e-13	6.167764e-18	0	2.328887e+26	2.276476e+28	
0.009	1454.310118	0	0	5.000012e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.395277e+24	1.395277e+24	7.714118e+11	0	2.877227e+23	0.1709582	1.641819e+21	2.08e+20	1.91211e-13	6.091026e-18	0	2.328887e+26	2.276476e+28	
0.00936	1454.949732	0	0	5.000012e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.393184e+24	1.393184e+24	7.619443e+11	0	2.898156e+23	0.1722018	1.614879e+21	2.08e+20	1.904333e-13	6.017012e-18	0	2.328887e+26	2.276476e+28	
0.00972	1455.589346	0	0	5.000012e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.391124e+24	1.391124e+24	7.527586e+11	0	2.918757e+23	0.1734258	1.589566e+21	2.08e+20	1.896511e-13	5.943166e-18	0	2.328887e+26	2.276476e+28	
0.01008	1456.22896	0	0	5.000012e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.389095e+24	1.389095e+24	7.436388e+11	0	2.939049e+23	0.1746315	1.56574e+21	2.08e+20	1.888859e-13	5.871517e-18	0	2.328887e+26	2.276476e+28	
0.01044	1456.868574	0	0	5.000013e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.387095e+24	1.387095e+24	7.347529e+11	0	2.95905e+23	0.1758199	1.543277e+21	2.08e+20	1.8812e-13	5.800383e-18	0	2.328887e+26	2.276476e+28	
0.0108	1457.508188	0	0	5.000013e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.385122e+24	1.385122e+24	7.259584e+11	0	2.978776e+23	0.176992	1.522065e+21	2.08e+20	1.873677e-13	5.731073e-18	0	2.328887e+26	2.276476e+28	
0.01116	1458.147802	0	0	5.000013e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.383176e+24	1.383176e+24	7.173632e+11	0	2.998242e+23	0.1781486	1.502004e+21	2.08e+20	1.866171e-13	5.662476e-18	0	2.328887e+26	2.276476e+28	
