Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1598.331	0	-1.669	5.008592e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107934e+24	1.107934e+24	7.905424e+10	0	5.750658e+23	0.3416909	0	2.08e+20	8.911605e-14	6.166231e-19	0	2.328887e+26	2.276476e+28	
0.00036	1598.331	0	-1.669	5.008595e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107932e+24	1.107932e+24	7.876286e+10	0	5.750679e+23	0.3416922	1.64184e+18	2.08e+20	8.911605e-14	6.166231e-19	0	2.328887e+26	2.276476e+28	
0.00072	1598.331	0	-1.669	5.008598e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.10793e+24	1.10793e+24	7.876112e+10	0	5.750701e+23	0.3416934	1.641833e+18	2.08e+20	8.900643e-14	6.143503e-19	0	2.328887e+26	2.276476e+28	
0.00108	1598.331	0	-1.669	5.008602e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107928e+24	1.107928e+24	7.856818e+10	0	5.750722e+23	0.3416947	1.641825e+18	2.08e+20	8.900577e-14	6.143367e-19	0	2.328887e+26	2.276476e+28	
0.00144	1598.331	0	-1.669	5.008605e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107926e+24	1.107926e+24	7.856583e+10	0	5.750743e+23	0.341696	1.641818e+18	2.08e+20	8.893303e-14	6.128318e-19	0	2.328887e+26	2.276476e+28	
0.0018	1598.331	0	-1.669	5.008608e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107924e+24	1.107924e+24	7.843788e+10	0	5.750764e+23	0.3416972	1.641811e+18	2.08e+20	8.893215e-14	6.128135e-19	0	2.328887e+26	2.276476e+28	
0.00216	1598.331	0	-1.669	5.008611e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107921e+24	1.107921e+24	7.843548e+10	0	5.750786e+23	0.3416985	1.641803e+18	2.08e+20	8.888385e-14	6.118155e-19	0	2.328887e+26	2.276476e+28	
0.00252	1598.331	0	-1.669	5.008614e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107919e+24	1.107919e+24	7.835053e+10	0	5.750807e+23	0.3416998	1.641796e+18	2.08e+20	8.888294e-14	6.117968e-19	0	2.328887e+26	2.276476e+28	
0.00288	1598.331	0	-1.669	5.008618e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107917e+24	1.107917e+24	7.834832e+10	0	5.750828e+23	0.341701	1.641789e+18	2.08e+20	8.885084e-14	6.111341e-19	0	2.328887e+26	2.276476e+28	
0.00324	1598.331	0	-1.669	5.008621e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107915e+24	1.107915e+24	7.829183e+10	0	5.75085e+23	0.3417023	1.641781e+18	2.08e+20	8.885e-14	6.111169e-19	0	2.328887e+26	2.276476e+28	
0.0036	1598.331	0	-1.669	5.008624e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107913e+24	1.107913e+24	7.828992e+10	0	5.750871e+23	0.3417036	1.641774e+18	2.08e+20	8.882865e-14	6.106763e-19	0	2.328887e+26	2.276476e+28	
0.00396	1598.331	0	-1.669	5.008627e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107911e+24	1.107911e+24	7.825229e+10	0	5.750892e+23	0.3417048	1.641767e+18	2.08e+20	8.882792e-14	6.106613e-19	0	2.328887e+26	2.276476e+28	
0.00432	1598.331	0	-1.669	5.00863e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107909e+24	1.107909e+24	7.825066e+10	0	5.750913e+23	0.3417061	1.641759e+18	2.08e+20	8.881369e-14	6.103678e-19	0	2.328887e+26	2.276476e+28	
0.00468	1598.331	0	-1.669	5.008634e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107907e+24	1.107907e+24	7.822554e+10	0	5.750935e+23	0.3417073	1.641752e+18	2.08e+20	8.881307e-14	6.103552e-19	0	2.328887e+26	2.276476e+28	
0.00504	1598.331	0	-1.669	5.008637e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107904e+24	1.107904e+24	7.822418e+10	0	5.750956e+23	0.3417086	1.641744e+18	2.08e+20	8.880357e-14	6.101592e-19	0	2.328887e+26	2.276476e+28	
0.0054	1598.331	0	-1.669	5.00864e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107902e+24	1.107902e+24	7.820736e+10	0	5.750977e+23	0.3417099	1.641737e+18	2.08e+20	8.880305e-14	6.101486e-19	0	2.328887e+26	2.276476e+28	
0.00576	1598.331	0	-1.669	5.008643e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.1079e+24	1.1079e+24	7.820621e+10	0	5.750998e+23	0.3417111	1.64173e+18	2.08e+20	8.879669e-14	6.100174e-19	0	2.328887e+26	2.276476e+28	
0.00612	1598.331	0	-1.669	5.008646e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107898e+24	1.107898e+24	7.819489e+10	0	5.75102e+23	0.3417124	1.641722e+18	2.08e+20	8.879625e-14	6.100085e-19	0	2.328887e+26	2.276476e+28	
0.00648	1598.331	0	-1.669	5.00865e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107896e+24	1.107896e+24	7.819392e+10	0	5.751041e+23	0.3417137	1.641715e+18	2.08e+20	8.879197e-14	6.099202e-19	0	2.328887e+26	2.276476e+28	
0.00684	1598.331	0	-1.669	5.008653e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107894e+24	1.107894e+24	7.818626e+10	0	5.751062e+23	0.3417149	1.641708e+18	2.08e+20	8.87916e-14	6.099126e-19	0	2.328887e+26	2.276476e+28	
0.0072	1598.331	0	-1.669	5.008656e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107892e+24	1.107892e+24	7.818542e+10	0	5.751084e+23	0.3417162	1.6417e+18	2.08e+20	8.87887e-14	6.098528e-19	0	2.328887e+26	2.276476e+28	
0.00756	1598.331	0	-1.669	5.008659e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.10789e+24	1.10789e+24	7.818018e+10	0	5.751105e+23	0.3417175	1.641693e+18	2.08e+20	8.878838e-14	6.098463e-19	0	2.328887e+26	2.276476e+28	
0.00792	1598.331	0	-1.669	5.008663e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107887e+24	1.107887e+24	7.817945e+10	0	5.751126e+23	0.3417187	1.641686e+18	2.08e+20	8.87864e-14	6.098054e-19	0	2.328887e+26	2.276476e+28	
0.00828	1598.331	0	-1.669	5.008666e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107885e+24	1.107885e+24	7.817582e+10	0	5.751147e+23	0.34172	1.641678e+18	2.08e+20	8.878612e-14	6.097997e-19	0	2.328887e+26	2.276476e+28	
0.00864	1598.331	0	-1.669	5.008669e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107883e+24	1.107883e+24	7.817517e+10	0	5.751169e+23	0.3417213	1.641671e+18	2.08e+20	8.878475e-14	6.097714e-19	0	2.328887e+26	2.276476e+28	
0.009	1598.331	0	-1.669	5.008672e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107881e+24	1.107881e+24	7.81726e+10	0	5.75119e+23	0.3417225	1.641664e+18	2.08e+20	8.87845e-14	6.097663e-19	0	2.328887e+26	2.276476e+28	
0.00936	1598.331	0	-1.669	5.008675e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.107879e+24	1.107879e+24	7.817201e+10	0	5.751211e+23	0.3417238	1.641656e+18	2.08e+20	8.878353e-14	6.097463e-19	0	2.328887e+26	2.276476e+28	
