Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.012435e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.058276e+24	1.058276e+24	6.657199e+10	0	6.247237e+23	0.3711965	0	2.08e+20	8.415464e-14	5.192615e-19	0	2.328887e+26	2.276476e+28	
0.00036	1600	0	0	5.012438e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.058207e+24	1.058207e+24	6.671393e+10	0	6.247925e+23	0.3712374	5.310049e+19	2.08e+20	8.415464e-14	5.192615e-19	0	2.328887e+26	2.276476e+28	
0.00072	1600	0	0	5.012442e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.058139e+24	1.058139e+24	6.670959e+10	0	6.248612e+23	0.3712782	5.302758e+19	2.08e+20	8.421441e-14	5.203686e-19	0	2.328887e+26	2.276476e+28	
0.00108	1600	0	0	5.012445e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.05807e+24	1.05807e+24	6.680013e+10	0	6.249299e+23	0.371319	5.295485e+19	2.08e+20	8.421258e-14	5.203348e-19	0	2.328887e+26	2.276476e+28	
0.00144	1600	0	0	5.012448e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.058002e+24	1.058002e+24	6.67929e+10	0	6.249984e+23	0.3713597	5.28823e+19	2.08e+20	8.425066e-14	5.21041e-19	0	2.328887e+26	2.276476e+28	
0.0018	1600	0	0	5.012451e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.057933e+24	1.057933e+24	6.684905e+10	0	6.250669e+23	0.3714004	5.280994e+19	2.08e+20	8.424762e-14	5.209847e-19	0	2.328887e+26	2.276476e+28	
0.00216	1600	0	0	5.012455e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.057865e+24	1.057865e+24	6.683991e+10	0	6.251352e+23	0.371441	5.273776e+19	2.08e+20	8.427122e-14	5.214226e-19	0	2.328887e+26	2.276476e+28	
0.00252	1600	0	0	5.012458e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.057797e+24	1.057797e+24	6.687308e+10	0	6.252035e+23	0.3714816	5.266576e+19	2.08e+20	8.426738e-14	5.213513e-19	0	2.328887e+26	2.276476e+28	
0.00288	1600	0	0	5.012461e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.057728e+24	1.057728e+24	6.686267e+10	0	6.252716e+23	0.3715221	5.259393e+19	2.08e+20	8.428132e-14	5.2161e-19	0	2.328887e+26	2.276476e+28	
0.00324	1600	0	0	5.012465e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	1.05766e+24	1.05766e+24	6.68805e+10	0	6.253397e+23	0.3715625	5.252229e+19	2.08e+20	8.427695e-14	5.215288e-19	0	2.328887e+26	2.276476e+28	
