Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.019725e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.940686e+23	9.940686e+23	5.556614e+10	0	6.889314e+23	0.4093472	0	2.08e+20	7.92351e-14	4.334159e-19	0	2.328887e+26	2.276476e+28	
0.00036	1600	0	0	5.019728e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.940667e+23	9.940667e+23	5.556603e+10	0	6.889333e+23	0.4093484	1.504293e+18	2.08e+20	7.92351e-14	4.334159e-19	0	2.328887e+26	2.276476e+28	
0.00072	1600	0	0	5.019732e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.940647e+23	9.940647e+23	5.556592e+10	0	6.889353e+23	0.4093495	1.504286e+18	2.08e+20	7.923505e-14	4.33415e-19	0	2.328887e+26	2.276476e+28	
0.00108	1600	0	0	5.019735e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.940628e+23	9.940628e+23	5.556581e+10	0	6.889372e+23	0.4093507	1.504279e+18	2.08e+20	7.9235e-14	4.334142e-19	0	2.328887e+26	2.276476e+28	
0.00144	1600	0	0	5.019738e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.940608e+23	9.940608e+23	5.55657e+10	0	6.889392e+23	0.4093519	1.504273e+18	2.08e+20	7.923495e-14	4.334133e-19	0	2.328887e+26	2.276476e+28	
0.0018	1600	0	0	5.019741e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.940589e+23	9.940589e+23	5.556559e+10	0	6.889411e+23	0.409353	1.504266e+18	2.08e+20	7.92349e-14	4.334125e-19	0	2.328887e+26	2.276476e+28	
0.00216	1600	0	0	5.019745e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.940569e+23	9.940569e+23	5.556549e+10	0	6.889431e+23	0.4093542	1.504259e+18	2.08e+20	7.923484e-14	4.334116e-19	0	2.328887e+26	2.276476e+28	
0.00252	1600	0	0	5.019748e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.94055e+23	9.94055e+23	5.556538e+10	0	6.88945e+23	0.4093553	1.504252e+18	2.08e+20	7.923479e-14	4.334108e-19	0	2.328887e+26	2.276476e+28	
0.00288	1600	0	0	5.019751e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.94053e+23	9.94053e+23	5.556527e+10	0	6.88947e+23	0.4093565	1.504245e+18	2.08e+20	7.923474e-14	4.334099e-19	0	2.328887e+26	2.276476e+28	
0.00324	1600	0	0	5.019755e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.940511e+23	9.940511e+23	5.556516e+10	0	6.889489e+23	0.4093576	1.504238e+18	2.08e+20	7.923469e-14	4.334091e-19	0	2.328887e+26	2.276476e+28	
