0.0	0.0	0.0
0.01813625	1.228107e-06	4.5790956230254355e-05
0.0362725	4.606026e-05	4.745510250097792e-05
0.05440875	4.830018e-05	4.8308101328486426e-05
0.072545	4.983517e-05	4.897345003132505e-05
0.09068124999999999	4.919179e-05	4.95084379469428e-05
0.1088175	4.963811e-05	5.018392118152416e-05
0.12695375	5.046355e-05	5.1334908020146906e-05
0.14509	8.87839e-05	5.7883880086664896e-05
0.16322625	5.824219e-05	6.112720007472335e-05
0.18136249999999998	6.291839e-05	6.836983662430557e-05
0.19949875	0.000102105	8.048955616594748e-05
0.217635	7.998919e-05	9.149693475424003e-05
0.23577125	0.0001102448	0.00012927068141309803
0.2539075	0.0002324415	0.00019496930250984256
0.27204375	0.0002964973	0.0002931604290511638
0.29018	0.000468823	0.00046416427769119473
0.30831625	0.0007257486	0.0007288507574598027
0.3264525	0.0009965775	0.0010924440813251139
0.34458875	0.001753071	0.0015780426134930287
0.36272499999999996	0.002341573	0.002246361598338376
0.38086125	0.00316299	0.0032124993162597117
0.3989975	0.00430479	0.0044839462882788434
0.41713374999999997	0.005734315	0.005917459412157226
0.43527	0.007374089	0.007474762186885546
0.45340625	0.008980294	0.009551880156851888
0.4715425	0.01239867	0.012102529549723361
0.48967875	0.014782	0.015374290850179535
0.507815	0.01900385	0.019898455256768158
0.52595125	0.02563997	0.02603584541085628
0.5440875	0.03288749	0.03290156881903344
0.56222375	0.04196562	0.04129325307788986
0.58036	0.05184556	0.05121595628513832
0.59849625	0.06690678	0.06585494389774801
0.6166325	0.08827907	0.0839024776404894
0.63476875	0.1096052	0.10430292692016557
0.652905	0.1288518	0.12525002699123292
0.67104125	0.1475201	0.14600576197079934
0.6891775	0.1680925	0.16528693127516536
0.70731375	0.1858245	0.18358438234552196
0.7254499999999999	0.1967121	0.1981947515413648
0.74358625	0.2079556	0.2094071319163467
0.7617225	0.2182601	0.218522039411178
0.7798587499999999	0.2260788	0.22589329880306636
0.797995	0.2314395	0.23259689692398572
0.81613125	0.2390923	0.23819498375808046
0.8342674999999999	0.2429819	0.243462247485119
0.85240375	0.2518093	0.2480597824531305
0.87054	0.2525117	0.2523566883762389
0.88867625	0.2575591	0.2572421758182799
0.9068125	0.2598522	0.26082187648521316
0.92494875	0.2633019	0.26322292729206626
0.943085	0.2666609	0.2658964073266426
0.96122125	0.2702098	0.26937012546859374
0.9793575	0.2729626	0.27314587524975326
0.99749375	0.2768981	0.2764735089473712
1.01563	0.2789988	0.27842492600578916
1.03376625	0.2803013	0.2811542005456344
1.0519025	0.2838379	0.2839595717862161
1.07003875	0.2855892	0.28649368489061666
