Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.023687e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656719e+23	9.656719e+23	5.086852e+10	0	7.173281e+23	0.4262199	0	2.08e+20	7.693617e-14	3.967744e-19	0	2.328887e+26	2.276476e+28	
0.00036	1600	0	0	5.02369e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.6567e+23	9.6567e+23	5.086842e+10	0	7.1733e+23	0.426221	1.456717e+18	2.08e+20	7.693617e-14	3.967744e-19	0	2.328887e+26	2.276476e+28	
0.00072	1600	0	0	5.023694e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656681e+23	9.656681e+23	5.086832e+10	0	7.173319e+23	0.4262222	1.45671e+18	2.08e+20	7.693612e-14	3.967737e-19	0	2.328887e+26	2.276476e+28	
0.00108	1600	0	0	5.023697e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656662e+23	9.656662e+23	5.086822e+10	0	7.173338e+23	0.4262233	1.456703e+18	2.08e+20	7.693607e-14	3.967729e-19	0	2.328887e+26	2.276476e+28	
0.00144	1600	0	0	5.0237e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656643e+23	9.656643e+23	5.086812e+10	0	7.173357e+23	0.4262244	1.456697e+18	2.08e+20	7.693602e-14	3.967721e-19	0	2.328887e+26	2.276476e+28	
0.0018	1600	0	0	5.023703e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656624e+23	9.656624e+23	5.086802e+10	0	7.173376e+23	0.4262255	1.45669e+18	2.08e+20	7.693597e-14	3.967713e-19	0	2.328887e+26	2.276476e+28	
0.00216	1600	0	0	5.023707e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656605e+23	9.656605e+23	5.086792e+10	0	7.173395e+23	0.4262267	1.456684e+18	2.08e+20	7.693592e-14	3.967706e-19	0	2.328887e+26	2.276476e+28	
0.00252	1600	0	0	5.02371e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656587e+23	9.656587e+23	5.086782e+10	0	7.173413e+23	0.4262278	1.456677e+18	2.08e+20	7.693587e-14	3.967698e-19	0	2.328887e+26	2.276476e+28	
0.00288	1600	0	0	5.023713e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656568e+23	9.656568e+23	5.086772e+10	0	7.173432e+23	0.4262289	1.45667e+18	2.08e+20	7.693582e-14	3.96769e-19	0	2.328887e+26	2.276476e+28	
0.00324	1600	0	0	5.023716e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656549e+23	9.656549e+23	5.086762e+10	0	7.173451e+23	0.42623	1.456664e+18	2.08e+20	7.693577e-14	3.967682e-19	0	2.328887e+26	2.276476e+28	
0.0036	1600	0	0	5.02372e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.65653e+23	9.65653e+23	5.086752e+10	0	7.17347e+23	0.4262311	1.456657e+18	2.08e+20	7.693572e-14	3.967675e-19	0	2.328887e+26	2.276476e+28	
0.00396	1600	0	0	5.023723e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656511e+23	9.656511e+23	5.086742e+10	0	7.173489e+23	0.4262323	1.45665e+18	2.08e+20	7.693567e-14	3.967667e-19	0	2.328887e+26	2.276476e+28	
0.00432	1600	0	0	5.023726e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656492e+23	9.656492e+23	5.086733e+10	0	7.173508e+23	0.4262334	1.456644e+18	2.08e+20	7.693562e-14	3.967659e-19	0	2.328887e+26	2.276476e+28	
0.00468	1600	0	0	5.02373e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656473e+23	9.656473e+23	5.086723e+10	0	7.173527e+23	0.4262345	1.456637e+18	2.08e+20	7.693557e-14	3.967651e-19	0	2.328887e+26	2.276476e+28	
0.00504	1600	0	0	5.023733e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656454e+23	9.656454e+23	5.086713e+10	0	7.173546e+23	0.4262356	1.45663e+18	2.08e+20	7.693552e-14	3.967644e-19	0	2.328887e+26	2.276476e+28	
0.0054	1600	0	0	5.023736e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656436e+23	9.656436e+23	5.086703e+10	0	7.173564e+23	0.4262367	1.456624e+18	2.08e+20	7.693547e-14	3.967636e-19	0	2.328887e+26	2.276476e+28	
0.00576	1600	0	0	5.023739e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656417e+23	9.656417e+23	5.086693e+10	0	7.173583e+23	0.4262379	1.456617e+18	2.08e+20	7.693542e-14	3.967628e-19	0	2.328887e+26	2.276476e+28	
0.00612	1600	0	0	5.023743e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656398e+23	9.656398e+23	5.086683e+10	0	7.173602e+23	0.426239	1.45661e+18	2.08e+20	7.693537e-14	3.96762e-19	0	2.328887e+26	2.276476e+28	
0.00648	1600	0	0	5.023746e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656379e+23	9.656379e+23	5.086673e+10	0	7.173621e+23	0.4262401	1.456604e+18	2.08e+20	7.693532e-14	3.967613e-19	0	2.328887e+26	2.276476e+28	
0.00684	1600	0	0	5.023749e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.65636e+23	9.65636e+23	5.086663e+10	0	7.17364e+23	0.4262412	1.456597e+18	2.08e+20	7.693527e-14	3.967605e-19	0	2.328887e+26	2.276476e+28	
0.0072	1600	0	0	5.023752e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656341e+23	9.656341e+23	5.086653e+10	0	7.173659e+23	0.4262424	1.456591e+18	2.08e+20	7.693522e-14	3.967597e-19	0	2.328887e+26	2.276476e+28	
0.00756	1600	0	0	5.023756e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656322e+23	9.656322e+23	5.086643e+10	0	7.173678e+23	0.4262435	1.456584e+18	2.08e+20	7.693517e-14	3.967589e-19	0	2.328887e+26	2.276476e+28	
0.00792	1600	0	0	5.023759e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656303e+23	9.656303e+23	5.086633e+10	0	7.173697e+23	0.4262446	1.456577e+18	2.08e+20	7.693512e-14	3.967582e-19	0	2.328887e+26	2.276476e+28	
0.00828	1600	0	0	5.023762e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656285e+23	9.656285e+23	5.086623e+10	0	7.173715e+23	0.4262457	1.456571e+18	2.08e+20	7.693507e-14	3.967574e-19	0	2.328887e+26	2.276476e+28	
0.00864	1600	0	0	5.023766e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656266e+23	9.656266e+23	5.086613e+10	0	7.173734e+23	0.4262468	1.456564e+18	2.08e+20	7.693502e-14	3.967566e-19	0	2.328887e+26	2.276476e+28	
0.009	1600	0	0	5.023769e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656247e+23	9.656247e+23	5.086603e+10	0	7.173753e+23	0.426248	1.456557e+18	2.08e+20	7.693497e-14	3.967558e-19	0	2.328887e+26	2.276476e+28	
0.00936	1600	0	0	5.023772e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656228e+23	9.656228e+23	5.086593e+10	0	7.173772e+23	0.4262491	1.456551e+18	2.08e+20	7.693492e-14	3.967551e-19	0	2.328887e+26	2.276476e+28	
0.00972	1600	0	0	5.023775e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.656209e+23	9.656209e+23	5.086583e+10	0	7.173791e+23	0.4262502	1.456544e+18	2.08e+20	7.693487e-14	3.967543e-19	0	2.328887e+26	2.276476e+28	
