Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	He produced (at/m3)	He in grain (at/m3)	He in intragranular solution (at/m3)	He in intragranular bubbles (at/m3)	He at grain boundary (at/m3)	He released (at/m3)	He fractional release (/)	He release rate (at/m3 s)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas swelling (/)	Burnup (MWd/kgUO2)	U235 (at/m3)	U238 (at/m3)	
0	1600	0	0	5.022695e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.717872e+23	9.717872e+23	5.194226e+10	0	7.112128e+23	0.4225863	0	2.08e+20	7.747374e-14	4.051496e-19	0	2.328887e+26	2.276476e+28	
0.00036	1600	0	0	5.022698e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.717629e+23	9.717629e+23	5.191569e+10	0	7.112371e+23	0.4226008	1.87708e+19	2.08e+20	7.747374e-14	4.051496e-19	0	2.328887e+26	2.276476e+28	
0.00072	1600	0	0	5.022702e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.717386e+23	9.717386e+23	5.191439e+10	0	7.112614e+23	0.4226152	1.876176e+19	2.08e+20	7.746052e-14	4.049424e-19	0	2.328887e+26	2.276476e+28	
0.00108	1600	0	0	5.022705e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.717143e+23	9.717143e+23	5.189538e+10	0	7.112857e+23	0.4226297	1.875272e+19	2.08e+20	7.745988e-14	4.049323e-19	0	2.328887e+26	2.276476e+28	
0.00144	1600	0	0	5.022708e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.7169e+23	9.7169e+23	5.189321e+10	0	7.1131e+23	0.4226441	1.87437e+19	2.08e+20	7.745042e-14	4.047839e-19	0	2.328887e+26	2.276476e+28	
0.0018	1600	0	0	5.022711e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.716657e+23	9.716657e+23	5.187923e+10	0	7.113343e+23	0.4226585	1.873468e+19	2.08e+20	7.744934e-14	4.047671e-19	0	2.328887e+26	2.276476e+28	
0.00216	1600	0	0	5.022715e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.716414e+23	9.716414e+23	5.187649e+10	0	7.113586e+23	0.4226729	1.872567e+19	2.08e+20	7.744239e-14	4.04658e-19	0	2.328887e+26	2.276476e+28	
0.00252	1600	0	0	5.022718e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.716172e+23	9.716172e+23	5.186587e+10	0	7.113828e+23	0.4226874	1.871667e+19	2.08e+20	7.744102e-14	4.046366e-19	0	2.328887e+26	2.276476e+28	
0.00288	1600	0	0	5.022721e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.715929e+23	9.715929e+23	5.186275e+10	0	7.114071e+23	0.4227018	1.870768e+19	2.08e+20	7.743574e-14	4.045538e-19	0	2.328887e+26	2.276476e+28	
0.00324	1600	0	0	5.022724e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.715687e+23	9.715687e+23	5.185437e+10	0	7.114313e+23	0.4227162	1.869869e+19	2.08e+20	7.743419e-14	4.045295e-19	0	2.328887e+26	2.276476e+28	
0.0036	1600	0	0	5.022728e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.715445e+23	9.715445e+23	5.1851e+10	0	7.114555e+23	0.4227306	1.868972e+19	2.08e+20	7.743002e-14	4.044641e-19	0	2.328887e+26	2.276476e+28	
0.00396	1600	0	0	5.022731e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.715203e+23	9.715203e+23	5.184412e+10	0	7.114797e+23	0.4227449	1.868075e+19	2.08e+20	7.742834e-14	4.044378e-19	0	2.328887e+26	2.276476e+28	
0.00432	1600	0	0	5.022734e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.714961e+23	9.714961e+23	5.184058e+10	0	7.115039e+23	0.4227593	1.867179e+19	2.08e+20	7.742491e-14	4.043841e-19	0	2.328887e+26	2.276476e+28	
0.00468	1600	0	0	5.022738e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.714719e+23	9.714719e+23	5.18347e+10	0	7.115281e+23	0.4227737	1.866284e+19	2.08e+20	7.742315e-14	4.043565e-19	0	2.328887e+26	2.276476e+28	
0.00504	1600	0	0	5.022741e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.714477e+23	9.714477e+23	5.183104e+10	0	7.115523e+23	0.4227881	1.86539e+19	2.08e+20	7.742022e-14	4.043106e-19	0	2.328887e+26	2.276476e+28	
0.0054	1600	0	0	5.022744e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.714235e+23	9.714235e+23	5.182583e+10	0	7.115765e+23	0.4228024	1.864496e+19	2.08e+20	7.74184e-14	4.042821e-19	0	2.328887e+26	2.276476e+28	
0.00576	1600	0	0	5.022747e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.713994e+23	9.713994e+23	5.182211e+10	0	7.116006e+23	0.4228168	1.863603e+19	2.08e+20	7.741581e-14	4.042415e-19	0	2.328887e+26	2.276476e+28	
0.00612	1600	0	0	5.022751e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.713752e+23	9.713752e+23	5.181734e+10	0	7.116248e+23	0.4228311	1.862711e+19	2.08e+20	7.741395e-14	4.042124e-19	0	2.328887e+26	2.276476e+28	
0.00648	1600	0	0	5.022754e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.713511e+23	9.713511e+23	5.181357e+10	0	7.116489e+23	0.4228454	1.86182e+19	2.08e+20	7.741158e-14	4.041753e-19	0	2.328887e+26	2.276476e+28	
0.00684	1600	0	0	5.022757e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.71327e+23	9.71327e+23	5.18091e+10	0	7.11673e+23	0.4228598	1.86093e+19	2.08e+20	7.74097e-14	4.041458e-19	0	2.328887e+26	2.276476e+28	
0.0072	1600	0	0	5.022761e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.713029e+23	9.713029e+23	5.18053e+10	0	7.116971e+23	0.4228741	1.860041e+19	2.08e+20	7.740748e-14	4.04111e-19	0	2.328887e+26	2.276476e+28	
0.00756	1600	0	0	5.022764e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.712788e+23	9.712788e+23	5.180104e+10	0	7.117212e+23	0.4228884	1.859152e+19	2.08e+20	7.740558e-14	4.040814e-19	0	2.328887e+26	2.276476e+28	
0.00792	1600	0	0	5.022767e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.712547e+23	9.712547e+23	5.179722e+10	0	7.117453e+23	0.4229027	1.858264e+19	2.08e+20	7.740346e-14	4.040481e-19	0	2.328887e+26	2.276476e+28	
0.00828	1600	0	0	5.02277e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.712306e+23	9.712306e+23	5.179309e+10	0	7.117694e+23	0.422917	1.857377e+19	2.08e+20	7.740156e-14	4.040183e-19	0	2.328887e+26	2.276476e+28	
0.00864	1600	0	0	5.022774e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.712066e+23	9.712066e+23	5.178926e+10	0	7.117934e+23	0.4229313	1.856491e+19	2.08e+20	7.73995e-14	4.039861e-19	0	2.328887e+26	2.276476e+28	
0.009	1600	0	0	5.022777e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.711825e+23	9.711825e+23	5.178522e+10	0	7.118175e+23	0.4229456	1.855606e+19	2.08e+20	7.739759e-14	4.039562e-19	0	2.328887e+26	2.276476e+28	
0.00936	1600	0	0	5.02278e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.711585e+23	9.711585e+23	5.178138e+10	0	7.118415e+23	0.4229599	1.854721e+19	2.08e+20	7.739558e-14	4.039247e-19	0	2.328887e+26	2.276476e+28	
0.00972	1600	0	0	5.022783e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.711345e+23	9.711345e+23	5.177741e+10	0	7.118655e+23	0.4229742	1.853838e+19	2.08e+20	7.739367e-14	4.038948e-19	0	2.328887e+26	2.276476e+28	
0.01008	1600	0	0	5.022787e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.711105e+23	9.711105e+23	5.177357e+10	0	7.118895e+23	0.4229884	1.852955e+19	2.08e+20	7.739169e-14	4.038638e-19	0	2.328887e+26	2.276476e+28	
0.01044	1600	0	0	5.02279e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.710865e+23	9.710865e+23	5.176964e+10	0	7.119135e+23	0.4230027	1.852072e+19	2.08e+20	7.738978e-14	4.038338e-19	0	2.328887e+26	2.276476e+28	
0.0108	1600	0	0	5.022793e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.710625e+23	9.710625e+23	5.17658e+10	0	7.119375e+23	0.423017	1.851191e+19	2.08e+20	7.738782e-14	4.038032e-19	0	2.328887e+26	2.276476e+28	
0.01116	1600	0	0	5.022797e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.710385e+23	9.710385e+23	5.17619e+10	0	7.119615e+23	0.4230312	1.850311e+19	2.08e+20	7.73859e-14	4.037732e-19	0	2.328887e+26	2.276476e+28	
0.01152	1600	0	0	5.0228e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.710145e+23	9.710145e+23	5.175806e+10	0	7.119855e+23	0.4230454	1.849431e+19	2.08e+20	7.738396e-14	4.037428e-19	0	2.328887e+26	2.276476e+28	
0.01188	1600	0	0	5.022803e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.709906e+23	9.709906e+23	5.175418e+10	0	7.120094e+23	0.4230597	1.848552e+19	2.08e+20	7.738205e-14	4.037129e-19	0	2.328887e+26	2.276476e+28	
0.01224	1600	0	0	5.022806e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.709666e+23	9.709666e+23	5.175034e+10	0	7.120334e+23	0.4230739	1.847674e+19	2.08e+20	7.738011e-14	4.036826e-19	0	2.328887e+26	2.276476e+28	
0.0126	1600	0	0	5.02281e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.709427e+23	9.709427e+23	5.174648e+10	0	7.120573e+23	0.4230881	1.846797e+19	2.08e+20	7.73782e-14	4.036527e-19	0	2.328887e+26	2.276476e+28	
0.01296	1600	0	0	5.022813e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.709188e+23	9.709188e+23	5.174264e+10	0	7.120812e+23	0.4231023	1.84592e+19	2.08e+20	7.737628e-14	4.036225e-19	0	2.328887e+26	2.276476e+28	
0.01332	1600	0	0	5.022816e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.708948e+23	9.708948e+23	5.173879e+10	0	7.121052e+23	0.4231166	1.845044e+19	2.08e+20	7.737436e-14	4.035926e-19	0	2.328887e+26	2.276476e+28	
0.01368	1600	0	0	5.022819e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.708709e+23	9.708709e+23	5.173496e+10	0	7.121291e+23	0.4231308	1.84417e+19	2.08e+20	7.737244e-14	4.035626e-19	0	2.328887e+26	2.276476e+28	
0.01404	1600	0	0	5.022823e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.70847e+23	9.70847e+23	5.173112e+10	0	7.12153e+23	0.4231449	1.843295e+19	2.08e+20	7.737053e-14	4.035327e-19	0	2.328887e+26	2.276476e+28	
0.0144	1600	0	0	5.022826e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.708232e+23	9.708232e+23	5.172729e+10	0	7.121768e+23	0.4231591	1.842422e+19	2.08e+20	7.736862e-14	4.035027e-19	0	2.328887e+26	2.276476e+28	
0.01476	1600	0	0	5.022829e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.707993e+23	9.707993e+23	5.172345e+10	0	7.122007e+23	0.4231733	1.84155e+19	2.08e+20	7.736671e-14	4.034729e-19	0	2.328887e+26	2.276476e+28	
0.01512	1600	0	0	5.022833e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.707755e+23	9.707755e+23	5.171963e+10	0	7.122245e+23	0.4231875	1.840678e+19	2.08e+20	7.73648e-14	4.034429e-19	0	2.328887e+26	2.276476e+28	
0.01548	1600	0	0	5.022836e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.707516e+23	9.707516e+23	5.17158e+10	0	7.122484e+23	0.4232017	1.839807e+19	2.08e+20	7.736289e-14	4.034131e-19	0	2.328887e+26	2.276476e+28	
0.01584	1600	0	0	5.022839e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.707278e+23	9.707278e+23	5.171198e+10	0	7.122722e+23	0.4232158	1.838937e+19	2.08e+20	7.736098e-14	4.033832e-19	0	2.328887e+26	2.276476e+28	
0.0162	1600	0	0	5.022842e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.683e+24	9.70704e+23	9.70704e+23	5.170816e+10	0	7.12296e+23	0.42323	1.838068e+19	2.08e+20	7.735908e-14	4.033534e-19	0	2.328887e+26	2.276476e+28	
